"Date of Download: 2024-07-11_20:12:40"
"Search Parameters: Data Level:all  Trait List:  Trial List:11904  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979976","GM14574A-4","","plot","6981859","202394DVGST_momi_rep2_GM14574A-4_367","2","2","367","9","39","check","","4","36.4387218045113","20","13.1868131868132","4.8","5","2","6","3.3","8","4","4","180","10","4","3","1","3","2","15","3150","357","1","4","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814277","GM14574A-6","","plot","6981441","202394DVGST_momi_rep2_GM14574A-6_581","2","2","581","15","7","check","","0","35.4993074792243","230","6.59340659340659","2.4","5","1","4","1.85","10","4","2","230","40","4","3","1","3","2","10","2025","220","4","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979977","GM14574A-7","","plot","6981619","202394DVGST_momi_rep2_GM14574A-7_459","2","2","459","12","34","check","","0","34.9120998116761","280","21.2912087912088","7.75","5","1","11","5.4","10","4","2","280","35","4","3","1","2","2","21","4750","502","1","4","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814278","GM14574A-8","","plot","6981459","202394DVGST_momi_rep2_GM14574A-8_572","2","2","572","14","3","check","","0","34.7501207729468","290","28.1593406593407","10.25","5","1","15","8.3","10","4","2","290","60","4","3","1","2","2","25","4625","485","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814362","GM14594B-2","","plot","6981373","202394DVGST_momi_rep2_GM14594B-2_343","2","2","343","9","15","check","","1","38.2637598597721","30","14.2857142857143","5.2","5","1","10","3.4","8","4","3","235","70","4","3","1","3","2","25","2600","318","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814396","GM14615B-1","","plot","6981811","202394DVGST_momi_rep2_GM14615B-1_209","2","2","209","6","38","check","","0","37.8957725947521","270","16.7582417582418","6.1","5","1","8","3.4","10","4","3","270","50","4","3","1","2","2","25","3900","470","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814188","GM14615B-3","","plot","6981309","202394DVGST_momi_rep2_GM14615B-3_408","2","2","408","10","3","check","","0","35.6527741083223","240","14.2857142857143","5.2","5","1","3","1.15","18","4","2","240","60","4","3","1","3","2","25","3400","372","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979978","GM14615B-6","","plot","6981845","202394DVGST_momi_rep2_GM14615B-6_170","2","2","170","5","6","check","","0","36.2472103004292","250","4.25824175824176","1.55","5","3","0","0","6","4","5","250","70","4","3","1","5","2","16","1050","118","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814227","GM14615B-7","","plot","6981368","202394DVGST_momi_rep2_GM14615B-7_593","2","2","593","15","19","check","","0","38.7906423718345","255","18.956043956044","6.9","4","1","10","4.56","10","4","2","255","30","4","3","1","3","2","25","3700","462","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979864","GM14615B-8","","plot","6981895","202394DVGST_momi_rep2_GM14615B-8_316","2","2","316","8","13","check","","2","35.1881116471399","30","10.5769230769231","3.85","5","2","6","2.6","8","4","5","200","30","4","3","1","3","2","13","3250","348","0","4","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814434","GM14616A-4","","plot","6981729","202394DVGST_momi_rep2_GM14616A-4_461","2","2","461","12","32","check","","1","34.8866459627329","165","14.2857142857143","5.2","5","1","9","2.9","10","4","2","265","20","4","1","1","4","1","29","3600","380","1","4","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814189","GM14616A-6","","plot","6981381","202394DVGST_momi_rep2_GM14616A-6_214","2","2","214","6","33","check","","3","39.1783027965284","90","30.6318681318681","11.15","5","1","9","6.85","10","4","2","240","20","4","3","1","2","2","34","4750","602","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754671","GM14762A-2","","plot","6981826","202394DVGST_momi_rep2_GM14762A-2_412","2","2","412","11","2","check","","0","39.827748167888","310","17.1703296703297","6.25","5","1","8","3.55","10","4","2","310","40","4","1","1","2","2","21","3450","448","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814087","GM14762A-7","","plot","6981864","202394DVGST_momi_rep2_GM14762A-7_446","2","2","446","11","36","check","","0","31.8378998609179","290","27.4725274725275","10","5","1","11","8.3","10","4","2","290","10","4","2","1","1","2","21","3950","355","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814502","GM14762A-8","","plot","6981672","202394DVGST_momi_rep2_GM14762A-8_631","2","2","631","16","26","check","","4","57.7732323232323","45","5.21978021978022","1.9","5","2","0","0","10","4","3","275","30","3","3","1","5","1","5","625","130","0","4","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814247","GM14764A-5","","plot","6981408","202394DVGST_momi_rep2_GM14764A-5_518","2","2","518","13","26","check","","0","37.0403691813804","240","17.4450549450549","6.35","4","1","7","3.95","10","4","2","240","38","4","3","1","3","2","18","3525","410","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979952","GM14781A-10","","plot","6981295","202394DVGST_momi_rep2_GM14781A-10_620","2","2","620","16","37","check","","1","39.0351516764236","280","20.8791208791209","7.6","5","1","11","4.8","10","4","1","560","60","4","3","1","2","2","26","4300","542","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754702","GM14781A-4","","plot","6981452","202394DVGST_momi_rep2_GM14781A-4_517","2","2","517","13","25","check","","5","36.0345010615711","40","8.65384615384616","3.15","5","1","3","0.4","6","4","5","180","5","4","2","1","3","2","14","2650","295","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754703","GM14781A-5","","plot","6981905","202394DVGST_momi_rep2_GM14781A-5_637","2","2","637","16","20","check","","5","35.6527741083223","40","17.3076923076923","6.3","5","2","8","4.95","8","4","4","200","60","4","3","1","2","2","17","4250","465","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754704","GM14781A-6","","plot","6981922","202394DVGST_momi_rep2_GM14781A-6_369","2","2","369","9","41","check","","1","34.0690941038656","25","15.7967032967033","5.75","5","2","6","3.45","10","4","3","295","70","4","3","1","3","2","15","2850","289","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814161","GM14781A-9","","plot","6981879","202394DVGST_momi_rep2_GM14781A-9_218","2","2","218","6","29","check","","0","35.4852564102564","260","22.6648351648352","8.25","5","1","6","5","10","4","2","260","50","4","3","1","2","2","26","2800","304","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754710","GM14783A-1","","plot","6981592","202394DVGST_momi_rep2_GM14783A-1_390","2","2","390","10","21","check","","3","32.1046807191568","125","20.7417582417582","7.55","4","","7","3.7","10","4","2","255","40","4","2","1","2","3","29","3550","324","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754711","GM14783A-2","","plot","6981519","202394DVGST_momi_rep2_GM14783A-2_519","2","2","519","13","27","check","","2","39.0255148741419","95","7.69230769230769","2.8","4","1","4","1.45","10","4","2","230","20","4","3","1","3","2","14","2500","315","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754712","GM14783A-3","","plot","6981856","202394DVGST_momi_rep2_GM14783A-3_379","2","2","379","10","32","check","","4","30.9884160756501","175","20.3296703296703","7.4","5","2","8","4.45","10","4","2","305","40","4","3","1","3","2","22","3700","316","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754714","GM14783A-5","","plot","6981374","202394DVGST_momi_rep2_GM14783A-5_498","2","2","498","13","6","check","","0","33.9311819595645","255","20.0549450549451","7.3","5","1","7","4.45","12","4","1","255","40","4","2","1","1","2","26","3575","360","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814546","GM14783A-8","","plot","6981715","202394DVGST_momi_rep2_GM14783A-8_643","2","2","643","16","14","check","","2","32.6620515179393","140","2.74725274725275","1","3","2","2","0.55","8","4","3","230","50","2","1","1","4","1","7","1200","113","1","3","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6980021","GM14783A-9","","plot","6981900","202394DVGST_momi_rep2_GM14783A-9_235","2","2","235","6","12","check","","0","31.912395140295","250","23.0769230769231","8.4","5","1","9","5.1","10","4","2","250","40","4","3","1","2","2","25","3800","343","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814336","GM14790A-5","","plot","6981555","202394DVGST_momi_rep2_GM14790A-5_118","2","2","118","3","36","check","","0","32.6850157728707","240","1.23626373626374","0.45","5","3","0","0","10","4","4","240","60","4","3","1","5","3","7","350","33","1","4","3","5","2","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754750","GM14798A-1","","plot","6981742","202394DVGST_momi_rep2_GM14798A-1_624","2","2","624","16","33","check","","2","28.5523422943838","90","15.9340659340659","5.8","5","2","8","3.85","2","4","3","230","60","4","2","1","2","2","20","4050","293","0","3","3","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754751","GM14798A-2","","plot","6981478","202394DVGST_momi_rep2_GM14798A-2_78","2","2","78","2","5","check","","0","31.5282835207019","330","20.6043956043956","7.5","4","1","11","5.45","12","4","1","330","100","4","1","1","2","2","26","4000","353","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814459","GM14798A-6","","plot","6981301","202394DVGST_momi_rep2_GM14798A-6_229","2","2","229","6","18","check","","5","33.6382770870337","60","16.2087912087912","5.9","4","1","8","3.15","8","4","3","220","40","4","1","1","3","2","23","3750","372","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814408","GM14798A-7","","plot","6981466","202394DVGST_momi_rep2_GM14798A-7_538","2","2","538","14","37","check","","2","24.1330717013152","142","8.24175824175824","3","5","1","2","0.9","10","4","2","212","30","4","3","1","3","2","15","2475","118","1","4","1","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979893","GM14798A-8","","plot","6981728","202394DVGST_momi_rep2_GM14798A-8_432","2","2","432","11","22","check","","3","35.0660468319559","170","15.9340659340659","5.8","5","1","7","3.85","10","4","1","285","40","4","3","1","2","2","21","3250","346","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981263","GM14803A-10","","plot","6981791","202394DVGST_momi_rep2_GM14803A-10_605","2","2","605","15","31","check","","3","33.8803689225507","30","22.5274725274725","8.2","5","1","14","5.2","10","4","2","225","20","4","3","1","3","2","30","4550","457","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979894","GM14803A-1","","plot","6981816","202394DVGST_momi_rep2_GM14803A-1_469","2","2","469","12","24","check","","0","35.3431144915932","240","9.61538461538462","3.5","5","1","4","1.55","10","4","2","240","60","3","3","1","4","1","16","2800","302","0","4","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6980022","GM14803A-5","","plot","6981561","202394DVGST_momi_rep2_GM14803A-5_621","2","2","621","16","36","check","","9","32.118595416383","100","24.4505494505495","8.9","5","2","21","8.15","10","4","3","270","5","4","3","1","1","2","27","4850","443","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
